MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0.14536511143963785,12.0,0.4691750465420732,-0.037698028682597313,-0.3866631209947222,0.060378315194974275,35.63,-117.76,1.013
1.2468503930142278,9.0,1.4739739954391697,0.26897197700139386,0.39038808352023724,-0.2755858205552127,35.55,-117.68,1.425
-1.225710214188843,19.0,-0.8207580430518866,0.9669808102673348,-1.0655938068132917,-0.8790777529058422,35.65,-117.81,0.543
0.2979772833557733,13.0,0.9855763639459384,0.5635433273583976,-0.14294441326497934,0.009461432391707339,35.73,-117.87,0.918
0.9230313007207525,11.0,0.715777908489168,0.30581913680232164,-0.8013014419375316,-0.4149679053517541,35.54,-117.84,0.98
-0.36217009565053215,15.0,0.15908059535850258,0.722694518682822,-0.2553082330624582,-0.5307252496229279,35.65,-117.74,0.817
-0.20935507193300162,21.0,-0.3458112401630967,1.9223839905363607,-0.5164354199157541,-0.37376246887371634,35.05,-118.0,0.865
-0.23112783194939315,30.0,0.29135309319308017,0.677969726540474,0.11976536259954872,0.05964536503525432,35.03,-117.82,0.718
-0.21787484759158957,15.0,0.8870917769467873,1.4421456707475373,-0.5607479122302529,0.08738770329342442,35.12,-118.01,0.685
-0.11631371235985032,5.0,0.533737194505887,0.5885281322997377,1.9508208485950846,0.17350504058976332,35.13,-117.98,0.819
0.36437743967905445,4.0,1.0181972220859654,2.158346819684758,-0.19200467261317433,-0.19237147442144878,35.13,-117.95,1.044
0.7869853592518712,1.0,0.3507902065100844,-0.7201213909882139,-1.9613391871706585,-1.1288863071227113,35.08,-117.95,1.417
0.5823755089114963,4.0,1.5957584067524955,2.7665564916065852,-1.4549107035763875,-0.37865220254907106,35.1,-117.98,0.845
-0.5653599833811425,15.0,0.6931946977008339,1.167609180146373,-0.49269658474727274,-0.3989287999699803,35.16,-117.99,0.878
-0.5090347998604775,20.0,0.30994969736834194,0.8078202252432254,-1.3441294727901407,-0.3047789151293795,34.92,-118.27,0.917
-0.18751469464947831,28.0,0.04085120330978374,1.3576781621370397,0.5897942989354814,0.05939567100955072,35.03,-117.68,0.549
0.3503130481156709,33.0,0.6454663152364121,1.2336918200246447,-0.662033608949107,0.45790536890537076,34.99,-117.68,0.644
-0.7412324951905659,10.0,0.41375546234672717,2.7568297960086023,1.5124436924837938,-0.21226825727279583,34.86,-118.15,0.835
-0.46839682231435525,9.0,0.2433872721325658,0.09915485782293515,-0.80763179798246,-0.17291972749203535,34.87,-118.17,0.879
0.9088992918902373,2.0,1.0083288005696645,1.5709434326102965,-0.5512523781628603,-0.1834290250969162,34.87,-118.19,1.111
-0.6592803674270052,21.0,-0.848007528807025,-1.1038305558947108,0.34291041318327437,-0.2544031428114695,34.86,-118.17,0.833
-1.127191855978028,15.0,-1.0517355403323099,1.1850852773498015,-1.1114888881390226,-1.0811498096180554,35.06,-118.15,0.733
-0.7597596263846382,44.0,-0.4779757199552436,0.8638126900466714,-0.7838929628139785,-0.08753168445237575,35.05,-118.16,0.689
0.02304547519848186,14.0,0.4986920413945688,0.6366166910100696,0.5692206417894642,0.4020913628480391,35.05,-118.19,0.832
-1.0488234433724448,29.0,-0.19818636330951414,0.676619007083886,-0.7126764573085341,-0.6495893984190679,35.04,-118.15,0.568
0.6179421914227445,7.0,1.4491255018083895,0.9747198111905241,1.0455799341703254,0.17004252244156956,35.16,-118.51,1.368
-0.7231110675992833,19.0,-0.14465282955595915,-0.23031752610757136,0.29385015383507934,-0.7860058765167898,35.13,-118.46,0.949
-0.31821887201495924,16.0,0.9050789200502377,2.553058927615363,1.205421424304767,0.31133785072869213,35.12,-118.46,0.855
-0.30286975237607455,8.0,0.28712705990677956,-0.04528051048599373,-0.5401742550842356,-0.4167500281719513,35.12,-118.43,0.998
-1.2978578382183144,34.0,-0.7329192965717408,0.6498563363471183,-1.0592634507683634,-0.9234356847353576,35.13,-118.44,0.8
-1.2492410231506574,21.0,-0.29528489763803467,1.4545576612695772,-0.21890868580411998,0.08074026805442464,35.13,-118.44,0.679
-0.6265536101352863,28.0,-0.055130369268253834,-0.41730817537824366,-0.060649784680910306,1.0541867303445749,35.3,-118.91,0.822
0.19533427184992774,24.0,2.0264457445525115,1.755517708680254,-0.956395165038277,1.2317135805103625,35.26,-118.95,0.945
-0.7308870533194234,33.0,0.8646427469510469,0.906727160222494,-0.8772657144766722,1.2841952790724935,35.27,-118.83,0.813
-1.208670662871667,29.0,-0.03773113086344532,-0.17998195106054807,-0.5734086243201096,1.1808913822980227,35.13,-118.92,1.063
-1.315505944939675,26.0,-0.9708244824699204,-2.373054433737321,-0.07805826380446337,0.39087194031463446,35.23,-118.85,0.68
-1.1781076581281609,31.0,-1.0103145584999507,-0.5614044591627804,1.631137868326201,1.841702553479219,35.23,-118.82,0.539
-1.065254439285436,17.0,-0.8035786371975276,0.3189547991890427,0.7781223912721009,1.6539822717940178,35.2,-118.83,0.535
-1.0801978553215308,34.0,-0.34740562107341566,-0.25292385833283304,1.010762975923219,2.138187415438528,35.2,-118.82,0.573
-1.1632994766263296,17.0,-0.787200953834174,0.15632951855640073,2.0489413672914747,1.8300981553437492,35.2,-118.85,0.512
-1.0947355677548358,29.0,-0.5610907463078448,-0.17429420822906458,0.11501759556585242,2.445758544081103,35.27,-118.91,0.614
-1.311448908911776,29.0,-0.9877752664924548,0.45288528971306846,2.6550729585933674,2.171550085992588,35.24,-118.91,0.455
-0.9619352551082737,38.0,0.2551252642880061,0.4978400912016217,-1.1573839694647534,0.06491869684623909,36.41,-119.69,0.75
-0.14775574157606788,30.0,0.18548618607902417,-1.1576983307951276,-0.23473457591644095,0.6166038743080976,36.44,-119.57,0.942
-0.45548192429221,26.0,0.9376784422389454,0.646919620961619,-0.4262278462755246,0.5937422623720879,36.37,-119.55,1.263
-0.2635165029054537,25.0,0.8860662658570069,0.6502684836778442,-0.6208862946570726,0.5168635852940462,36.38,-119.69,1.031
-0.3857685218794782,41.0,0.5020991919302685,-0.40812303870122774,-1.3108951035542666,0.2968314791480638,36.37,-119.78,1.0
-0.6729390553875987,25.0,0.5050329036114749,-0.8875910947893154,-0.7158416353309983,0.26008973586349304,36.37,-119.83,1.014
-0.5371635829872441,26.0,0.48962188765705067,0.2555521711836679,-0.7791451957802822,0.44601213039623766,36.34,-119.87,0.839
-0.4357376822897681,19.0,0.1828747242829156,-0.5450185266074894,1.1073009056083771,0.6337042120888711,36.32,-119.79,0.758
0.19033059408218556,14.0,0.37201125537785273,-0.5712594320539014,0.942711648440239,0.3227959986251334,36.32,-119.77,0.925
-0.36812041515811733,14.0,-0.36441436239395986,0.52168617722219,-0.8456139342520302,-0.1691740809943849,36.31,-119.78,1.264
-0.736566903758482,14.0,-0.46020529162119067,0.7885993036377662,1.4554704880794382,-0.08798128603780737,36.31,-119.77,0.691
-0.958419157217428,25.0,0.01935761290307578,0.35428708681448673,1.808387837584196,-0.5296895120383863,36.31,-119.79,0.723
-1.0868243475004324,24.0,-0.1432880178121489,0.3866791419539213,-0.3470983957139198,-0.7126473684092328,36.3,-119.77,0.62
-1.043346444734781,30.0,0.07479599708780142,0.9621879062864951,-0.02583282643380418,1.1373015738312848,36.3,-119.78,0.666
0.4278024362485427,16.0,0.7402588680832454,-1.3505955700041274,-0.5829041583875022,0.43976656518353757,36.3,-119.79,0.931
0.39257384007295254,6.0,-0.022648494906863475,-1.892863165031705,-0.8028840309487637,0.4098941619380086,36.29,-119.79,1.042
-1.111504650003485,18.0,0.23663559880760635,0.9378928412801699,-1.3409642947676765,-0.6486718048417389,36.32,-119.82,0.875
-0.31950360009046064,16.0,-0.12986655034486883,0.1909137976897828,-1.1969486947455557,-0.42993773704140975,36.33,-119.78,1.125
0.5816993362401796,29.0,0.8489697809009965,-0.4252879965940406,-0.32494214955667045,0.9545156222348513,36.27,-119.78,1.008
-0.40842030636858123,24.0,-0.03238986455509175,0.13934576814197072,-1.3124776925654988,2.0938911509381697,36.28,-119.81,0.561
-0.34431913712777623,33.0,0.9192111583253091,-0.4309038707729781,-1.0940804090154694,-0.13415626668355488,36.34,-119.72,1.125
-0.5970724816658866,20.0,0.8919269526381777,0.5325519934440307,0.48692601320539514,1.7420779137584068,36.31,-119.73,0.602
-0.9612590824369573,10.0,-0.78357131478517,-2.0314599201459345,-0.9152478507462425,0.4800141749512272,36.3,-119.7,0.62
0.833100335435657,10.0,1.6546759179549921,-0.14351684119201424,-1.268165200251,0.2025714896216063,36.35,-119.67,1.188
0.4597854036018134,21.0,0.7735396628929905,-2.072114250898482,-0.6873550331288206,0.03127076629732368,36.35,-119.65,1.079
-0.5627905272301397,38.0,0.6648380190839307,0.15641774150768525,0.16882562194774373,-0.4440095381255811,36.35,-119.65,0.855
-0.40686510922455327,15.0,-0.7226909330182802,-1.3802918175664713,-0.51327024189329,-0.6720721666420306,36.35,-119.66,0.919
1.0158021912253772,13.0,2.2900675953492247,0.6425380792566503,-0.34235062868022353,0.8462267058646522,36.36,-119.64,0.974
0.06740240243684463,23.0,0.2610088459156801,-1.2911405975670143,0.40146620659886195,-0.37955392623245304,36.35,-119.64,0.904
0.35734524389736294,4.0,0.03011657917491804,0.17029365967443702,-0.5560001451965566,-0.011350088851559914,36.35,-119.63,0.906
-0.7415029642590925,10.0,-0.046794124087715064,-0.3817610609313893,0.9379638814065427,-0.3965460173691601,36.35,-119.62,0.803
-0.6076207753384242,30.0,0.7227282542830853,-0.10868837845264705,-0.8313706331509414,-0.543316630073466,36.35,-119.64,0.702
-0.10650920862576099,26.0,1.4461451672464025,2.19186323035698,-0.9057523166788499,0.5461333728446767,36.34,-119.63,0.714
-1.2662129572007017,14.0,0.06869071789400773,0.39354714615542935,0.5723858198119284,0.11807172508497948,36.33,-119.63,0.675
-0.4714395993352796,32.0,0.463647602761398,0.4301755644132951,-0.546504611129164,1.0458867737134476,36.33,-119.61,0.615
-0.999259986564945,36.0,0.7514935410132404,1.1853116833709931,-0.8266228661172451,0.14333972498975675,36.32,-119.63,0.61
-0.7244634129419165,32.0,-0.4657007785980383,-1.2510276780966036,-0.6525380748817144,0.2481687197217257,36.34,-119.66,0.597
-1.2564760707337441,46.0,0.1814817144598084,-0.0619948356996711,-0.8218750990835488,-0.8205470582615639,36.34,-119.65,0.672
-0.4236341914732026,47.0,0.7327690861299154,1.3044012505184432,-0.6952679781849811,-0.3250640522223829,36.34,-119.65,0.761
-1.2512695411646069,32.0,-0.42809336222030386,0.3212000633752575,0.3682318373629879,-0.7088987940360328,36.34,-119.64,0.567
-1.5272832255960052,41.0,-0.8339977284734769,0.22755737670734316,0.9189728132717575,-0.4399794182748809,36.33,-119.64,0.517
-0.9187954386782805,52.0,0.006537635988508634,0.1546723429961437,-1.0244464925212573,-0.4411717112635416,36.33,-119.65,0.591
-1.5706935110945248,47.0,-0.7370306968609128,0.9809816584105343,-0.9152478507462425,0.04564059401445692,36.33,-119.65,0.538
-1.3195629809675742,26.0,-0.05972732503536525,-0.06564208877700947,-1.5878481805198836,-0.8487611807921442,36.32,-119.68,1.208
-0.5230991914238607,19.0,0.06712656594852232,-0.27165118559116824,-0.6667813759828033,1.1707830268729913,36.33,-119.67,0.817
0.2567983676725985,16.0,0.10729507877991747,-1.3071286001879532,-0.3470983957139198,-0.21417594347614527,36.33,-119.66,0.928
-1.5495969237494498,10.0,-1.0095058880010426,-0.18195714451176112,-0.448384092432774,-0.5466239205825683,36.33,-119.66,0.581
-0.7625995516041676,28.0,0.3388533665219645,1.5574665807067745,-0.6303818287244651,1.2514951438145507,36.32,-119.68,0.544
-0.48516590456300485,12.0,0.318958633208432,0.40800116527302654,0.9300509363503823,1.4025182435786503,36.31,-119.68,0.606
-0.23193923915497286,18.0,0.23337374272757333,-1.436344023596701,-0.8772657144766722,0.8472794257308648,36.3,-119.66,0.705
-1.4658191297733347,11.0,-0.6722107009775077,0.5364788692572968,-0.8835960705216006,-0.6141109126321239,36.32,-119.65,0.504
-1.5918577157067315,32.0,-0.5373040431836209,0.6746436856238873,0.7923656923731898,1.3494118172889331,36.32,-119.64,0.431
-0.9226496229047847,28.0,0.059000784578269516,-1.141896941302101,-1.0814196969256127,0.6646420991236465,36.3,-119.65,0.534
-1.433633310618669,27.0,0.15419661647100472,0.8838138003462872,-0.31702920450051,1.4629628416719946,36.31,-119.64,0.501
-1.2355147179229324,25.0,0.06331412808042905,0.05412947757665534,0.2985979208687756,2.040348023794865,36.31,-119.61,0.463
-0.7344031512102691,20.0,0.7517687779892535,-0.618669810957255,0.19414704612745726,0.4082894866233482,36.27,-119.57,0.974
-0.8899228656130658,35.0,1.468078429398089,1.7599188448574417,-0.47687069463495174,0.6118912636458126,36.25,-119.69,0.941
-0.8672034638568312,23.0,-0.9797695574989925,-2.2385133721182067,-1.741359314609397,0.9072959423216831,36.18,-119.63,1.0
-0.9879679029539592,32.0,-0.300216808755971,-0.3282782990836985,-1.182705393644467,0.8450159236607568,36.11,-119.59,0.5
-1.5649460433883344,21.0,-1.2156818655458876,-1.917726333851307,0.3128412219698645,2.0435935166850556,36.1,-119.58,0.465
-1.4739332018291325,29.0,0.6132916740113838,0.3198731166350699,-1.5625267563401701,1.6517330753253083,36.1,-119.56,0.438
-1.06910862351194,25.0,-0.7913569593373062,-0.11758489053980267,-0.5987300484998231,1.1029764224989815,36.1,-119.56,0.508
-0.2883320399427696,35.0,1.0054395442233166,0.4258348211853656,-0.758571538634265,0.22472003721416223,36.09,-119.56,0.647
-1.2584369714805619,14.0,-0.5966269429412516,-0.12147222280076078,-0.3075336704331174,1.6039472985999177,36.09,-119.56,0.523
-1.3864364581607769,37.0,-1.0833059380275256,-0.8000367584161086,-1.0007076573527758,0.8173418860331662,36.08,-119.56,0.421
-1.0103492183745357,21.0,-0.12492385881209964,-1.2160785707542916,0.19889481316115354,1.0498027219844146,36.11,-119.58,0.616
-1.4459396532366295,16.0,-1.2999752901803034,-0.08745806551738228,-0.1112926330403374,0.4445722073645574,36.1,-119.57,0.548
-0.12158785919611909,36.0,1.0059710066253935,1.4099968559207696,-0.8456139342520302,-0.3095405963554903,36.1,-119.57,0.688
-1.1167787968397538,37.0,0.9079589129141926,1.607340769867979,-0.8930916045889932,-0.42156306060606047,36.1,-119.57,0.607
-0.8400213224699076,21.0,-0.10234160166638145,-0.6208800850320055,-0.21257832975919158,1.3752268829132936,36.15,-119.74,0.613
-1.2415326546976493,43.0,-0.46887280600746895,-1.479317381553211,-1.8442276003394833,-0.3112483572162836,36.2,-119.9,1.375
-1.1420676547469912,33.0,0.45865614922660164,2.131007656548456,-0.9136652617350104,0.2910095439051017,36.19,-119.82,0.522
-0.500582641469021,27.0,0.3137799607623932,1.1572830108427976,0.15774749886911904,0.20144170429876102,36.04,-120.14,0.609
-1.010484452908799,18.0,-1.321194185938406,0.5616380736020413,-0.24106493196136933,1.2445587514871077,36.01,-120.12,0.485
-1.1343592862939829,33.0,-0.6852126482663804,0.5321606553045629,0.15774749886911904,1.0869206944694003,36.0,-120.14,0.439
-0.9879679029539592,7.0,-0.2965523576481676,1.4387297670165144,0.18306892304883257,0.6963926019941911,35.99,-120.12,0.562
-0.9034463190393959,26.0,0.7964322327332203,-0.7201213909882139,-1.9914083783840684,-1.9333365481596805,35.87,-120.13,0.713
0.4319947068107049,44.0,0.012885813000234569,0.4478724406502416,-1.787254395935128,1.257074559105475,39.17,-122.91,0.683
-0.7682117847760944,45.0,0.4753723985700005,2.2250354689622025,-0.9848817672404547,-0.07796233480137918,39.17,-122.9,0.736
-1.0090644902990342,20.0,0.5479510737968505,1.9912928610296314,-1.187453160678163,-0.2983297852625281,39.14,-122.88,1.063
-0.3117952316374524,17.0,0.10674814453074818,-1.3527847164590439,-1.6558995080028638,0.4404510483428518,39.13,-122.95,1.375
0.19533427184992774,24.0,0.7796787731007719,1.144570515662654,-1.7809240398901993,-0.45145452519684237,39.08,-122.92,1.663
-0.554811689708605,18.0,1.2602637294144432,1.449010010626061,-1.5815178244749553,-0.4054462777124155,39.1,-122.94,1.406
-0.1765606973741509,14.0,0.6005456277999737,0.8372037178630624,-0.6651987869715712,0.4281328587395115,39.02,-122.99,1.641
-1.1982576037333927,21.0,-0.41097227181222146,-2.0581679643977857,-1.0608460397795954,-0.8608878096376235,39.06,-122.91,1.003
-0.09866560563848947,16.0,0.9797820949507392,2.012984175045773,-1.054515683734667,-0.6752291220133385,39.05,-122.92,1.19
-0.33099853550284114,20.0,0.19617970761634312,0.6536618300341593,-1.0291942595549535,0.17481291254375916,39.05,-122.91,0.935
-0.788023644045668,38.0,0.3307273486896769,0.7768847875906539,0.5059170813401803,-0.0721979161600425,39.05,-122.92,0.807
-1.410575822526776,20.0,0.2540453039679017,2.215742258326576,-0.9279085628360993,-1.2299256717539702,39.09,-122.79,0.668
-0.739068742642353,15.0,0.750282368095137,2.3279517309827757,-0.9658906991056696,-0.6162815341150601,39.05,-122.78,1.089
0.4588387618619707,14.0,2.182645908772928,1.728897933415002,-1.841062422317019,1.0083733496566298,38.93,-122.61,0.713
-1.7486621581850295,18.0,-0.5890887921600116,1.5080514570605321,0.8873210330471156,-1.073950525796683,38.94,-122.63,0.818
-0.4493287529832297,11.0,1.306460850407426,2.7115978592929575,1.3810888045515297,-0.22093253283756736,38.97,-122.78,0.973
-1.3711549557890237,15.0,0.1774849740899764,-2.126039892034503,-1.709707534384755,1.0925099868883008,38.99,-122.83,1.139
-1.416390907500098,17.0,-0.47145374438327836,1.8960269548776538,-0.874100536454208,-0.6609008545389539,38.98,-122.83,0.778
-1.3466098878202344,21.0,0.1043637570175162,-0.890727231564618,-1.1320625452850397,0.43822840078058367,38.98,-122.84,0.75
-0.48530113909726813,20.0,0.9943041748786282,1.6053438053370006,-0.5813215693762701,-0.20883569914895678,38.97,-122.92,1.342
-0.6709781546407809,20.0,0.26543020276843343,0.914022445205502,-1.2143571738691088,-0.9282912018078986,38.93,-122.89,1.057
-1.245454456191285,15.0,-0.3730320907405363,0.3801626533088841,-1.1146540661614868,-1.253882852059318,38.96,-122.83,0.938
-1.0242107581365238,10.0,-0.174169838431923,-0.22228795455215,-1.757185204721718,-0.3281113292132959,38.9,-122.48,1.125
-1.0249545480749722,15.0,-0.0011060873521401306,2.3945288267143354,-1.0640112178020595,-1.0326595083389696,38.92,-122.59,0.75
-1.264049204652489,13.0,-0.3775395532543328,0.11569070871636787,-1.6179173717332935,-0.8898137133057388,38.92,-122.62,0.847
-1.4451282460310495,16.0,0.7148538287943115,2.408223896767047,-1.1906183387006273,-0.37765079082029085,38.87,-122.64,0.735
-0.22727364772288902,15.0,0.16870470328804388,-0.5077588761448586,-1.4327544574191382,-0.4545609417137554,38.78,-122.59,1.031
-1.0573432190310328,21.0,-0.19178838788602817,1.1844817909170051,-0.8614398243643513,-0.4962438830296634,38.73,-122.62,0.853
-0.6709781546407809,26.0,1.58712851354627,2.80254800523337,-0.80763179798246,0.31226651813171513,41.07,-121.11,0.481
-0.8189247351248325,29.0,1.1147479657497457,0.8846831419134052,-1.4359196354416024,0.17830512813288402,41.12,-120.96,0.592
-0.03179212844528696,17.0,0.3926259885636853,1.6225405227552052,-1.203279050790484,0.11603341015417229,40.85,-121.07,0.808
-0.2755523764548877,17.0,0.5855997342417552,0.5616380736020413,-1.3694508969698542,-0.3328282444572157,40.51,-121.02,0.783
-0.07770425282767768,15.0,0.7233819481052596,0.963240007160337,1.9492382595838524,-0.11352044729327136,40.5,-120.67,0.859
-0.690316693040433,15.0,-0.07537279724487601,1.5083643524612778,-0.23789975393890514,-0.09197809332707801,40.43,-120.57,0.715
-0.8139210573570903,35.0,-0.2710508315242187,0.7113592646225543,-0.8772657144766722,-0.6845004809761096,40.42,-120.66,0.664
-1.030228694911241,39.0,0.0490822508683343,0.03785206174978592,0.30967604394740034,-0.7665110025358515,40.42,-120.65,0.643
-0.9547002075251871,52.0,-0.19042250996001764,1.4179484631089114,-0.3486809847251519,-0.5354079337515666,40.41,-120.66,0.702
-1.4906346668106503,50.0,-0.5923552081822218,0.9053112781065565,-0.4499666814440061,-0.42673549963968793,40.41,-120.64,0.593
-0.10650920862576099,19.0,0.5506285778942046,0.2765065502940224,1.515608870506258,0.034890812260855185,40.36,-120.71,1.057
-0.9770815229457636,16.0,0.5892572471767018,1.2615088216729644,0.9522071825076316,0.518906740091664,40.37,-120.58,0.618
-0.8353557310378238,26.0,0.700937512828263,1.0694120153435642,-0.8060492089712279,-0.19821085262092458,40.38,-120.42,0.856
-1.3373463222231983,19.0,0.24752557501181022,1.1928133883881553,-1.4501629365426911,-0.08134609393296742,40.45,-120.36,0.7
-0.2084760474602901,17.0,0.7378978159788684,0.6626523921774545,0.40779656264379033,-0.26732012206792977,40.29,-120.54,0.91
-0.16689142817432487,16.0,-0.08935444493672147,-0.6778263497311117,-0.47845328364618384,-0.2334445483429876,40.31,-120.49,0.851
-1.0760055847593684,21.0,0.2273883538475137,-1.2401186447998558,-1.3694508969698542,-0.10421939332040044,40.17,-120.37,0.735
-0.6995802586374691,26.0,0.23812224502703444,1.8505196605862655,-0.3708372308824013,-0.8004736564503268,40.26,-120.2,0.476
1.6792628163211338,27.0,0.6641591409729752,-1.2159926460869737,1.727675798011359,-0.29378355357835173,34.27,-118.27,2.761
0.2007436532204598,33.0,0.024048468796062913,1.785721584406057,0.9078946901931328,0.26590784271766554,34.26,-118.29,1.911
-0.10434545607754811,37.0,-0.2268445215712126,0.8698178562683251,0.5502295736546791,-0.033546969399727886,34.26,-118.3,1.845
0.743034135616298,42.0,-0.17809247153605143,-1.2735216574592814,-0.19991761766933483,-0.3773971839373487,34.26,-118.3,1.919
-0.12828196864215252,35.0,-0.1350518901726318,0.8840765251933503,-0.1666832484334608,0.028780676877322647,34.25,-118.28,1.976
-0.7488732463764423,29.0,-1.755474781632033,-0.36471104429978823,0.9727808396536488,-0.6237404651737258,34.25,-118.28,1.621
-0.8373842490517731,19.0,-1.3309074478819656,1.2102820764825564,0.20205999118361775,-0.3038912672587485,34.25,-118.29,1.75
0.8873293836752406,37.0,0.581513721578211,0.09015739244542408,-0.08913638688308805,-0.043761232072881046,34.25,-118.27,2.576
0.49859771493538113,35.0,1.1918858274316642,0.8634776077363199,-0.6208862946570726,-0.23794734963512107,34.25,-118.27,2.619
1.7970520956644693,30.0,0.404659022866727,-1.5377170731351337,-0.350263573736384,-0.24429537372518603,34.24,-118.27,2.776
0.64397483926843,35.0,0.02610815883322849,-1.4287043155155434,-1.4248415123629776,-0.5908277852488042,34.25,-118.27,2.301
0.4911598155508995,39.0,-0.2653622053708542,0.02314741096353114,-1.445415169508995,-0.5430938124457851,34.25,-118.27,1.958
0.49961197394235596,32.0,-0.009364998107802195,0.2962464665633039,0.010566720824534043,-0.4025725723893696,34.24,-118.28,2.636
1.2896521231085627,29.0,0.68701119950879,-0.6146775034097425,0.42995280880103964,-0.26564086404273907,34.24,-118.28,3.169
-0.3778573016250752,36.0,-0.176808973960984,1.7814439419079442,-0.9231607958024031,-0.3333794548592827,34.25,-118.3,1.767
0.2833719536553371,30.0,0.3210436707609419,-1.184258677796508,-1.0022902463640078,-0.09598348492791685,34.22,-118.35,2.583
-0.2948909148545398,39.0,0.009609540558569104,0.7768847875906539,-0.3550113407700803,1.329228329192978,34.21,-118.35,1.814
0.026291104020801034,42.0,-0.39936448112089523,-1.1232343063324606,-0.7395804704994798,1.1249281502842166,34.21,-118.35,1.726
0.9489287140321744,34.0,-0.018214666929926012,-1.271827798033867,0.8525040748000094,0.0201318912475511,34.28,-118.31,2.199
1.6023143663253152,35.0,-0.18804941577149778,-1.607154507112265,-0.8107969760049242,-0.37732285732511667,34.27,-118.31,2.156
-0.07581096934799136,43.0,0.272417885240312,1.0887932435709824,-0.7316675254433194,0.11694750405414964,34.26,-118.3,1.765
0.32813458449648947,40.0,0.6242286394619848,1.8520180305981129,-1.054515683734667,0.7269053803433849,34.26,-118.3,1.859
0.3768866340984101,38.0,0.6389151689724651,2.0975132131705365,-0.23315198690520886,0.07948850145200272,34.26,-118.31,1.896
-0.4414175327288267,41.0,-1.001293764207729,-0.14168635055773898,-0.8519442902969586,-0.8224290724419607,34.26,-118.31,1.603
0.2858737925392078,34.0,-0.20586771998823644,-0.7201213909882139,-0.5116876528820579,-0.3720644030770918,34.26,-118.31,1.873
0.5249684491167247,32.0,-0.004922060175515357,0.8938337218212906,0.8430085407326169,-0.5121073076895748,34.26,-118.32,2.227
0.66486857481211,30.0,0.8250985651624758,-1.289874479592338,0.6784192835644789,0.542513523176841,34.28,-118.35,2.482
-0.3896227061059823,29.0,-0.8060290215123652,-0.07123592896684822,0.7986960484181183,-0.5012866234889934,34.27,-118.33,2.302
1.6854159876301142,32.0,0.1710685802582766,-1.39197624989529,-1.515049086003207,-0.10748074937491578,34.27,-118.35,2.054
1.0514364910037568,37.0,1.4666970592359423,1.342599790924229,-0.9010045496451536,-0.31274130539018463,34.26,-118.34,3.149
1.646671293563678,34.0,1.091754504222593,-0.13744275263133018,-0.006841758299019021,0.021153352120903177,34.25,-118.35,3.544
2.1143123130461743,34.0,1.24868715622677,-0.5864601250436715,0.516995204418805,-0.05269496642351911,34.26,-118.36,3.78
-0.37217745118601653,28.0,-1.5075342627903214,0.30761117265872456,-0.2046653847030311,-0.5589930015674208,34.26,-118.3,2.006
0.5897457910288464,44.0,-0.21738157447694673,-1.0841194686563627,-0.6525380748817144,0.15050210676092132,34.25,-118.3,1.973
1.3853981733669796,37.0,0.8363881824842491,-0.2754040743392633,-1.0244464925212573,-0.37315885659508,34.26,-118.31,2.394
0.060099737586626255,36.0,-0.539092945399684,0.913356534921804,-0.42148007924182834,-0.6163390694970085,34.26,-118.31,2.171
0.4911598155508995,24.0,0.16179647662503735,0.12078534882254671,1.6437985804160578,-0.6850516913781766,34.26,-118.32,1.915
0.7316744347381807,22.0,0.12477080565050412,-0.9199098095579504,2.9763385278734833,1.4617097471571392,34.28,-118.38,1.663
-0.6016028385637071,8.0,-0.6902023945149577,1.6893652001346198,2.115410105763223,1.1410593574337158,34.27,-118.38,1.583
-0.7072210098233456,22.0,-0.9680215648023018,-1.3834095055314228,2.9478519256713054,1.35058979918606,34.28,-118.4,1.648
-1.407533045505852,33.0,-0.8536355423029738,2.3917773689248447,-0.2758818902084755,1.6294418321033959,34.27,-118.42,1.343
0.3669468958300572,13.0,-0.03089013549378724,-0.38190981254190803,2.039445833224082,0.24449066156631416,34.26,-118.4,1.543
-1.020491808444283,13.0,-0.7951464323494077,1.5644961732120082,1.0376669891141648,2.554147719919952,34.25,-118.4,1.342
-0.07405292040256864,36.0,-0.9098337185097736,-1.4458234407929909,-0.15560512535483612,2.31969956224069,34.25,-118.41,1.538
-0.80202041834192,17.0,-1.3164546383616837,-0.5236566244834098,1.5377651166635073,2.0562500916183746,34.24,-118.42,1.637
0.3528825042666736,34.0,-0.16390000691250026,-1.2053218360861433,1.0709013583500389,1.2897196683948229,34.32,-118.43,1.574
1.480738520022607,18.0,1.2419344935412004,-0.5701155970236692,2.5490394948408173,0.5014677254940788,34.33,-118.43,2.356
-0.03808053428853053,29.0,-0.4989975331084059,-0.8470065147595223,2.607595288256405,1.9287519532066733,34.3,-118.42,1.803
0.9842925447420281,28.0,0.5111438924089283,-0.44849491851415585,1.4776267342366878,1.7373996978929085,34.3,-118.41,1.874
0.4258415355017252,30.0,-0.033886264067513036,-0.35982498868618057,1.105718316597145,0.7790845896518289,34.32,-118.42,1.56
0.21568706925655462,14.0,-0.6010260181163789,-0.2886657460769599,2.993747006997036,0.9655812916857159,34.31,-118.44,1.543
-0.6517748507753921,22.0,-0.8600043296932572,0.8267658820128526,2.199287323358524,1.1399653110298131,34.31,-118.44,1.601
